event_id,stage,layer_idx,selected_expert_count,resident_hit_expert_count,resident_miss_expert_count,resident_hit_expert_ratio,assignment_count,resident_hit_assignment_count,resident_miss_assignment_count,resident_hit_assignment_ratio,gpu_assignment_count,cpu_assignment_count,gpu_assignment_ratio,cpu_assignment_ratio,cache_load_size,prefetch_size
3028,decode,1,6,4,2,0.6666666666666666,6,4,2,0.6666666666666666,5,1,0.8333333333333334,0.16666666666666666,32,8
3032,decode,2,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3034,decode,3,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3036,decode,4,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3038,decode,5,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3040,decode,6,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3042,decode,7,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3046,decode,8,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3048,decode,9,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3050,decode,10,6,3,3,0.5,6,3,3,0.5,5,1,0.8333333333333334,0.16666666666666666,32,8
3056,decode,11,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3058,decode,12,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3062,decode,13,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3066,decode,14,6,4,2,0.6666666666666666,6,4,2,0.6666666666666666,5,1,0.8333333333333334,0.16666666666666666,32,8
3070,decode,15,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3072,decode,16,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3076,decode,17,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3078,decode,18,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3082,decode,19,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3086,decode,20,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3088,decode,21,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3090,decode,22,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3092,decode,23,6,3,3,0.5,6,3,3,0.5,5,1,0.8333333333333334,0.16666666666666666,32,8
3098,decode,24,6,4,2,0.6666666666666666,6,4,2,0.6666666666666666,5,1,0.8333333333333334,0.16666666666666666,32,8
3102,decode,25,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3104,decode,26,6,4,2,0.6666666666666666,6,4,2,0.6666666666666666,5,1,0.8333333333333334,0.16666666666666666,32,8
3107,decode,1,6,3,3,0.5,6,3,3,0.5,5,1,0.8333333333333334,0.16666666666666666,32,8
3115,decode,2,6,5,1,0.8333333333333334,6,5,1,0.8333333333333334,5,1,0.8333333333333334,0.16666666666666666,32,8
3119,decode,3,6,3,3,0.5,6,3,3,0.5,5,1,0.8333333333333334,0.16666666666666666,32,8
3127,decode,4,6,4,2,0.6666666666666666,6,4,2,0.6666666666666666,5,1,0.8333333333333334,0.16666666666666666,32,8
3131,decode,5,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
3135,decode,6,6,6,0,1.0,6,6,0,1.0,5,1,0.8333333333333334,0.16666666666666666,32,8
